time_of_day,is_walking,is_gps_moving,movement_speed_kmh,playback_duration_minutes,is_repeated_playback,current_signal,is_weak_signal,sig_hist_t_1,sig_hist_t_2,sig_hist_t_3,sig_hist_t_4,sig_hist_t_5,disconnect_probability,label_will_disconnect
4,0,0,0.0,2.2882599648853392,0,0,1,1,1,1,1,2,0.5812584304677666,0
2,0,0,0.0,2.774483168619971,0,0,1,0,1,1,1,1,0.6324654088364108,0
8,1,1,3.5528734643707884,18.009316956899575,0,0,1,0,0,1,1,1,0.9249783101872675,1
20,0,1,25.0,2.967752855824147,0,0,1,0,0,0,1,1,0.8647051943615118,1
17,0,0,0.0,17.681160087985532,0,0,1,0,0,0,0,1,0.6781801906618907,1
10,0,0,0.0,6.498932464246268,0,0,1,0,0,0,0,0,0.7021046371345558,1
2,0,0,0.0,22.360066651193925,0,0,1,0,0,0,0,0,0.6656800039145602,1
22,0,0,0.0,2.598422494400968,0,0,1,0,0,0,0,0,0.6326012224811274,0
1,0,0,0.0,0.5,0,0,1,0,0,0,0,0,0.68332195495881,1
8,0,0,0.0,1.401802083857638,1,1,1,0,0,0,0,0,0.5765218141917705,0
13,1,1,6.553777539186427,50.786297018965016,0,0,1,1,0,0,0,0,0.9473481748601926,1
3,1,1,3.5880544111448995,11.581235854876912,0,0,1,0,1,0,0,0,0.9706754601756328,1
8,0,1,25.0,14.010359764430309,0,0,1,0,0,1,0,0,0.8730497409467504,1
12,0,0,0.0,51.17134659081341,0,0,1,0,0,0,1,0,0.6567459814659059,1
17,0,0,0.0,22.442037270846633,0,0,1,0,0,0,0,1,0.5961946025786155,0
14,1,1,4.654148892785712,1.792776649206711,0,1,1,0,0,0,0,0,0.8410792140295875,1
9,0,0,0.0,8.21682110526576,0,1,1,1,0,0,0,0,0.548495503271629,0
15,1,1,4.36409298668386,25.838510812989185,0,1,1,1,1,0,0,0,0.8830498333101069,1
11,1,1,3.9912890755549926,16.404083463267025,1,0,1,1,1,1,0,0,0.9298056610580744,1
19,1,1,5.837128461437189,3.6452969143241205,0,0,1,0,1,1,1,0,0.9574498449369607,1
4,0,0,0.0,24.575860801471933,0,0,1,0,0,1,1,1,0.5423478098655159,0
1,0,0,0.0,12.27503872684416,0,0,1,0,0,0,1,1,0.6663375229625955,1
9,1,1,5.097996752710159,23.290016486712066,0,0,1,0,0,0,0,1,0.9522409646834974,1
0,0,0,0.0,14.771155562448733,0,0,1,0,0,0,0,0,0.5121377757218022,0
6,0,0,0.0,9.322834416431872,0,0,1,0,0,0,0,0,0.7074779326620624,1
16,0,0,0.0,19.55751394878479,0,0,1,0,0,0,0,0,0.6646982387805729,1
15,1,1,1.2960606978475369,30.1092526741443,0,0,1,0,0,0,0,0,0.9963920758669398,1
23,0,0,0.0,9.398185514699616,0,0,1,0,0,0,0,0,0.6395058897234461,0
2,0,0,0.0,0.5,0,0,1,0,0,0,0,0,0.668536399917805,1
13,1,1,4.544240631080805,13.49242147075277,0,0,1,0,0,0,0,0,0.9965771720412671,1
9,1,1,3.147353685146637,1.4202083881379854,0,0,1,0,0,0,0,0,0.930664899466927,1
21,0,0,0.0,5.885064921774035,0,1,1,0,0,0,0,0,0.47479701970489335,0
6,1,1,4.500516939781183,11.970347627366243,0,1,1,1,0,0,0,0,0.8045501366012874,1
16,0,0,0.0,6.35304535482292,0,1,1,1,1,0,0,0,0.47562761303861717,0
5,0,0,0.0,4.946976894007734,0,0,1,1,1,1,0,0,0.6287703849353546,0
22,1,1,5.589868776921579,0.5,1,0,1,0,1,1,1,0,0.9419542148759262,1
21,0,0,0.0,4.705672057716996,0,1,1,0,0,1,1,1,0.43075189323539587,0
3,0,0,0.0,7.2870782313577,0,1,1,1,0,0,1,1,0.6363351129361436,0
16,1,1,5.7625341384985065,5.142715666023299,1,0,1,1,1,0,0,1,0.9160044308521413,1
8,1,1,4.0608842990103495,14.849813989563026,0,0,1,0,1,1,0,0,0.9030772975568133,1
3,0,0,0.0,16.44071717804724,0,0,1,0,0,1,1,0,0.5537250299531067,0
6,0,0,0.0,22.705331017439427,0,0,1,0,0,0,1,1,0.6391614929894278,0
22,0,0,0.0,3.0851736713592346,1,0,1,0,0,0,0,1,0.6131596553938929,0
1,0,0,0.0,14.47146656399176,0,0,1,0,0,0,0,0,0.6204505191760523,0
16,0,0,0.0,8.433351929003736,0,0,1,0,0,0,0,0,0.649955789131643,0
23,0,0,0.0,5.848670559943561,0,1,1,0,0,0,0,0,0.4640637753968154,0
7,0,0,0.0,9.889149945715042,0,1,1,1,0,0,0,0,0.5417105544522576,0
22,0,0,0.0,9.846284914208235,1,0,1,1,1,0,0,0,0.6047319711487141,0
14,0,0,0.0,15.298560388457199,1,0,1,0,1,1,0,0,0.6589190133932592,1
14,0,0,0.0,12.288085613480883,0,0,1,0,0,1,1,0,0.6321584157025337,0
7,0,0,0.0,14.96553955461595,0,0,1,0,0,0,1,1,0.5879963680047884,0
15,0,0,0.0,59.055752900222,0,0,1,0,0,0,0,1,0.6440857133919058,0
18,0,0,0.0,24.94773322161144,1,1,1,0,0,0,0,0,0.5014890994505604,0
10,0,0,0.0,5.180900970196185,0,1,1,1,0,0,0,0,0.5592081009055514,0
1,0,0,0.0,11.437026781716806,0,2,0,1,1,0,0,0,0.4822206189640616,0
22,0,0,0.0,3.9080286963482944,0,3,0,2,1,1,0,0,0.30941450754052874,0
23,0,0,0.0,10.974826176257091,0,2,0,3,2,1,1,0,0.3971228504147871,0
16,0,0,0.0,18.676212288949397,0,1,1,2,3,2,1,1,0.3916390324799508,0
15,0,0,0.0,1.020502579070338,0,1,1,1,2,3,2,1,0.39724333507897963,0
14,0,0,0.0,2.217486368091101,0,2,0,1,1,2,3,2,0.2653312424971313,0
12,0,0,0.0,0.5,0,2,0,2,1,1,2,3,0.2921800943286025,0
14,0,0,0.0,7.138337463115822,0,3,0,2,2,1,1,2,0.2782832320451456,0
3,1,1,3.769017496416841,21.87106299710058,0,2,0,3,2,2,1,1,0.6072069372125612,0
15,0,0,0.0,8.954356770260667,0,2,0,2,3,2,2,1,0.3373724418343527,0
11,1,1,5.088640998195136,12.686888224735066,0,1,1,2,2,3,2,2,0.7211319931159944,1
3,0,0,0.0,13.36924069191222,0,2,0,1,2,2,3,2,0.3109180961277286,0
2,0,0,0.0,1.4070886624613956,0,2,0,2,1,2,2,3,0.28050974290469066,0
21,1,1,3.512011279260826,2.8757118629515697,0,3,0,2,2,1,2,2,0.43889408357121507,0
16,0,0,0.0,37.01441262377983,0,3,0,3,2,2,1,2,0.31259875551679844,0
21,0,0,0.0,9.207029712083362,0,4,0,3,3,2,2,1,0.1480873741705837,0
17,1,1,5.050817351713878,8.135069498934415,0,4,0,4,3,3,2,2,0.42459071744663623,0
17,0,0,0.0,20.85372211069009,0,4,0,4,4,3,3,2,0.12385938338709973,0
22,0,0,0.0,0.6936938560188788,0,3,0,4,4,4,3,3,0.11039363902233895,0
16,0,0,0.0,27.562152854390753,0,2,0,3,4,4,4,3,0.27863646203721554,0
11,1,1,5.64004128674993,16.649739635461337,0,1,1,2,3,4,4,4,0.6664618733988529,1
22,1,1,3.9025352132331705,2.3484732773854184,0,1,1,1,2,3,4,4,0.696087393559433,1
20,0,0,0.0,1.006916488816306,0,1,1,1,1,2,3,4,0.4354779271509421,0
23,0,0,0.0,0.5,1,1,1,1,1,1,2,3,0.5679128629213358,0
3,0,0,0.0,5.225347350367041,0,1,1,1,1,1,1,2,0.4176464641813784,0
11,0,0,0.0,5.891196320762749,0,0,1,1,1,1,1,1,0.5885674348827837,0
22,0,0,0.0,2.918471606763419,0,1,1,0,1,1,1,1,0.4861573760350566,0
21,1,1,3.335688330764148,5.076005679482026,0,2,0,1,0,1,1,1,0.6068641863483596,0
20,0,0,0.0,12.384339973742271,0,3,0,2,1,0,1,1,0.3068037352141426,0
19,0,1,25.0,1.7962753606236772,0,2,0,3,2,1,0,1,0.5061261418502185,0
14,1,1,4.775234511404117,3.3685259633633957,0,1,1,2,3,2,1,0,0.8194710166949873,1
22,1,1,5.199898170869476,12.382716964869939,0,1,1,1,2,3,2,1,0.7913092652402719,1
15,0,0,0.0,18.284924614343506,0,1,1,1,1,2,3,2,0.45642549586409303,0
4,0,0,0.0,40.163706555800836,0,1,1,1,1,1,2,3,0.4105672908779826,0
20,0,0,0.0,10.71721886697582,0,1,1,1,1,1,1,2,0.4960365148731218,0
14,0,0,0.0,1.8024468423224045,1,0,1,1,1,1,1,1,0.5239317429219997,0
16,0,0,0.0,13.42998680164119,0,1,1,0,1,1,1,1,0.45441089137963897,0
17,0,0,0.0,80.60643267241214,0,1,1,1,0,1,1,1,0.4717705376698442,0
4,0,1,25.0,32.191994369196365,0,2,0,1,1,0,1,1,0.5216603330561397,0
12,0,0,0.0,22.72300937508715,1,2,0,2,1,1,0,1,0.48637602919953155,0
18,0,0,0.0,19.89753507388124,0,2,0,2,2,1,1,0,0.2623436892767449,0
12,0,0,0.0,21.131508718331954,0,2,0,2,2,2,1,1,0.39404976450720985,0
17,0,0,0.0,1.4263453643941009,1,2,0,2,2,2,2,1,0.41821932702607395,0
13,0,0,0.0,11.015134780069875,0,2,0,2,2,2,2,2,0.42417082496624753,0
3,0,0,0.0,17.547430775374423,1,2,0,2,2,2,2,2,0.33695962845189986,0
3,0,0,0.0,1.1325320116661528,0,3,0,2,2,2,2,2,0.24960929109809682,0
19,0,0,0.0,36.93386525003394,0,4,0,3,2,2,2,2,0.18097416559797747,0
19,0,0,0.0,2.049115840035495,0,4,0,4,3,2,2,2,0.08878087054657083,0
18,0,0,0.0,1.3849498280730725,0,4,0,4,4,3,2,2,0.02345697107983534,0
12,0,0,0.0,1.9763062921818473,0,4,0,4,4,4,3,2,0.1730826106412515,0
11,0,0,0.0,8.254824289961048,0,4,0,4,4,4,4,3,0.0,0
6,1,1,4.75714622548884,11.751848483781146,0,4,0,4,4,4,4,4,0.31876164756747705,0
11,0,0,0.0,1.4929792190638682,1,4,0,4,4,4,4,4,0.0,0
20,0,0,0.0,23.125608276792452,0,3,0,4,4,4,4,4,0.14522963897803848,0
3,0,0,0.0,3.3501709655718757,0,4,0,3,4,4,4,4,0.041945631847332035,0
1,0,0,0.0,12.330549013829534,1,4,0,4,3,4,4,4,0.022608686869103854,0
1,0,0,0.0,10.133234102713711,0,4,0,4,4,3,4,4,0.07618559321409385,0
4,0,0,0.0,35.40886761053805,0,4,0,4,4,4,3,4,0.09502306974008501,0
22,0,0,0.0,33.566502420418836,0,3,0,4,4,4,4,3,0.11676584685108342,0
9,0,0,0.0,4.085245354973693,0,4,0,3,4,4,4,4,0.0,0
9,1,1,3.980974987693849,11.596663860677067,0,4,0,4,3,4,4,4,0.29479986860337987,0
8,0,0,0.0,63.40114645739422,0,4,0,4,4,3,4,4,0.021794563090723196,0
12,0,0,0.0,6.048576943617383,0,4,0,4,4,4,3,4,0.0,0
6,0,0,0.0,1.1478592520939959,0,4,0,4,4,4,4,3,0.04221703555523164,0
4,0,0,0.0,18.989449028954226,0,4,0,4,4,4,4,4,0.06094720832342275,0
9,0,0,0.0,10.493329484099558,0,4,0,4,4,4,4,4,0.08901224368421952,0
9,0,0,0.0,42.109664487465174,0,4,0,4,4,4,4,4,0.0,0
5,0,0,0.0,12.842045245460328,0,4,0,4,4,4,4,4,0.04058128068748145,0
18,0,0,0.0,10.746127547867406,0,4,0,4,4,4,4,4,0.10396640043280359,0
20,0,0,0.0,36.949562656244815,0,3,0,4,4,4,4,4,0.07345050907047986,0
7,0,0,0.0,7.179818139358208,0,3,0,3,4,4,4,4,0.09871038186954233,0
0,0,0,0.0,13.648903294271651,0,4,0,3,3,4,4,4,0.07388871094048337,0
16,0,0,0.0,28.033405401757506,0,4,0,4,3,3,4,4,0.0413648235828641,0
6,0,0,0.0,13.654137053289459,0,3,0,4,4,3,3,4,0.19173255304732403,0
13,0,0,0.0,5.302966432035891,1,3,0,3,4,4,3,3,0.19788076335718302,0
20,0,0,0.0,12.257618290353317,1,3,0,3,3,4,4,3,0.08157542504926493,0
20,0,0,0.0,8.485187069872502,0,4,0,3,3,3,4,4,0.03728383608053495,0
16,1,1,6.2707108066224935,62.71197143456254,0,4,0,4,3,3,3,4,0.2660799460605049,0
8,0,0,0.0,0.7842897833013842,0,4,0,4,4,3,3,3,0.024614479256653762,0
16,1,1,4.5807626173421845,21.913226538348038,0,4,0,4,4,4,3,3,0.26462119380863736,0
4,0,0,0.0,0.5,0,4,0,4,4,4,4,3,0.013890696309662207,0
19,0,0,0.0,13.891881688990464,0,4,0,4,4,4,4,4,0.018366966176984773,0
7,0,0,0.0,8.456451105253791,0,3,0,4,4,4,4,4,0.18493528508988813,0
5,0,1,25.0,36.19333445431491,0,2,0,3,4,4,4,4,0.4244923152533879,0
10,0,1,25.0,11.626439564543382,0,1,1,2,3,4,4,4,0.7197536663335045,1
18,0,0,0.0,26.345899199412006,0,1,1,1,2,3,4,4,0.36860355913931275,0
3,1,1,6.873802503942695,16.727599215714267,1,0,1,1,1,2,3,4,0.8431035934365151,1
17,0,0,0.0,8.88756020836586,0,1,1,0,1,1,2,3,0.4670558814932341,0
0,0,0,0.0,6.18080629803724,0,1,1,1,0,1,1,2,0.5162386331750441,0
12,1,1,4.517310424735395,1.8670762007547441,0,0,1,1,1,0,1,1,0.9209956098224816,1
13,1,1,6.0592611117267685,0.5,0,0,1,0,1,1,0,1,0.9234404415784914,1
23,0,0,0.0,0.5,0,0,1,0,0,1,1,0,0.6390457764358874,0
0,0,0,0.0,3.8409089362511266,0,0,1,0,0,0,1,1,0.6726188709557975,1
10,0,0,0.0,12.34615933983023,0,0,1,0,0,0,0,1,0.5939447187409221,0
16,0,0,0.0,55.6328923615021,0,0,1,0,0,0,0,0,0.6857443670308025,1
3,0,0,0.0,18.32334746368015,1,1,1,0,0,0,0,0,0.6235399030791581,0
11,0,0,0.0,1.0995776930639767,0,1,1,1,0,0,0,0,0.5384508519394372,0
9,0,0,0.0,15.54331719449978,0,0,1,1,1,0,0,0,0.7008362793979614,1
5,0,1,25.0,9.968268809074026,0,0,1,0,1,1,0,0,0.8623427049843572,1
0,0,0,0.0,15.166582169539154,0,0,1,0,0,1,1,0,0.5408909066464498,0
6,0,1,25.0,14.640288392833288,0,1,1,0,0,0,1,1,0.8500438171920801,1
20,0,0,0.0,2.331309236311831,0,1,1,1,0,0,0,1,0.6078336825919001,0
15,0,0,0.0,37.78495695899061,0,1,1,1,1,0,0,0,0.5015496038497662,0
23,0,0,0.0,12.129769302894484,0,1,1,1,1,1,0,0,0.5431373122565731,0
13,0,0,0.0,18.097705510312775,0,1,1,1,1,1,1,0,0.5247028150226001,0
22,1,1,4.615840891050462,7.342782589470699,1,0,1,1,1,1,1,1,0.8071235645391347,1
19,0,0,0.0,1.9566107926729566,0,0,1,0,1,1,1,1,0.6903474828332706,1
19,0,0,0.0,17.61279801148502,0,0,1,0,0,1,1,1,0.593407497846613,0
5,0,0,0.0,42.83661935475022,1,0,1,0,0,0,1,1,0.6955188384115423,1
21,1,1,4.051475428736743,13.05300950632198,0,0,1,0,0,0,0,1,1.0,1
4,0,0,0.0,3.3218043989543804,0,1,1,0,0,0,0,0,0.5759390263153379,0
23,0,0,0.0,14.642694383876561,0,1,1,1,0,0,0,0,0.4976585355934432,0
20,0,0,0.0,8.403698797325102,0,0,1,1,1,0,0,0,0.6898314028629682,1
17,0,1,25.0,7.63835952273449,0,1,1,0,1,1,0,0,0.8220039932194368,1
14,0,0,0.0,36.71498981563681,0,1,1,1,0,1,1,0,0.4853509666670055,0
5,0,0,0.0,20.038686268542655,0,1,1,1,1,0,1,1,0.46563550942951476,0
18,1,1,4.742651010639287,10.66275055936634,0,1,1,1,1,1,0,1,0.7766838278805088,1
0,0,0,0.0,8.106427668512875,0,2,0,1,1,1,1,0,0.3476380732896713,0
0,0,0,0.0,4.174448025067882,0,3,0,2,1,1,1,1,0.2699238163430443,0
12,0,0,0.0,6.311661212453812,0,3,0,3,2,1,1,1,0.24983094373948295,0
2,0,0,0.0,11.668051620878366,0,4,0,3,3,2,1,1,0.09392970975335967,0
9,0,0,0.0,0.7432453724113683,0,3,0,4,3,3,2,1,0.19404611449708653,0
20,0,0,0.0,6.636245752411197,0,3,0,3,4,3,3,2,0.19280762503079246,0
2,0,0,0.0,10.22086086240538,0,3,0,3,3,4,3,3,0.24903571833420693,0
8,0,0,0.0,14.058689791816196,0,3,0,3,3,3,4,3,0.15392144685404122,0
7,1,1,5.164991238751975,20.386067562604858,0,3,0,3,3,3,3,4,0.3955317810462381,0
2,0,0,0.0,0.5,0,3,0,3,3,3,3,3,0.2105508647690542,0
12,0,0,0.0,5.23918674401174,0,2,0,3,3,3,3,3,0.3352355454003737,0
5,0,0,0.0,4.53598801955151,0,3,0,2,3,3,3,3,0.19127732739955083,0
12,0,0,0.0,11.049577030850392,1,3,0,3,2,3,3,3,0.21422842078329093,0
22,1,1,6.332464817747529,9.41075696242122,0,2,0,3,3,2,3,3,0.48763851458981566,0
19,0,0,0.0,1.2491057307232136,0,2,0,2,3,3,2,3,0.38208051990427516,0
19,0,0,0.0,21.491450958703478,0,3,0,2,2,3,3,2,0.2160219883761006,0
11,1,1,2.8115643408250257,17.43627794702296,1,2,0,3,2,2,3,3,0.4075903032763138,0
12,1,1,3.768365026287728,25.81763218471372,0,2,0,2,3,2,2,3,0.5302017938808125,0
1,0,0,0.0,1.7654571332448956,0,2,0,2,2,3,2,2,0.36443260264531513,0
20,0,0,0.0,10.58535328007532,0,2,0,2,2,2,3,2,0.36306367169479703,0
23,0,0,0.0,13.884592358700031,1,2,0,2,2,2,2,3,0.33907639071014617,0
22,1,1,5.93095881388415,0.7526660357335544,0,2,0,2,2,2,2,2,0.6193977601672707,0
15,0,0,0.0,48.06561597649043,0,2,0,2,2,2,2,2,0.3575901533642414,0
22,0,0,0.0,23.729826899884113,1,2,0,2,2,2,2,2,0.387563051251726,0
5,0,0,0.0,4.188799986776635,0,2,0,2,2,2,2,2,0.36598297553326326,0
18,0,0,0.0,14.863254058076794,0,2,0,2,2,2,2,2,0.2876174543535405,0
20,1,1,4.063367388244853,2.3213529028443496,0,2,0,2,2,2,2,2,0.6143418821756753,0
12,1,1,5.094346801440692,30.978388153349343,1,2,0,2,2,2,2,2,0.5764024061668103,0
16,0,0,0.0,1.552788870297809,0,3,0,2,2,2,2,2,0.26483468107775104,0
22,0,0,0.0,35.16587524890682,0,2,0,3,2,2,2,2,0.3084965041455458,0
8,0,0,0.0,26.391577516080915,0,2,0,2,3,2,2,2,0.42329421365260844,0
16,1,1,3.6723327365332548,9.757817069872159,0,2,0,2,2,3,2,2,0.4354400010529373,0
1,0,0,0.0,15.859150081512736,0,3,0,2,2,2,3,2,0.22846073418543314,0
18,1,1,5.302047308860095,4.231686443989151,1,3,0,3,2,2,2,3,0.43660171961078387,0
18,1,1,3.9684008050727115,7.276156728114818,0,3,0,3,3,2,2,2,0.4757194319902874,0
23,0,0,0.0,3.677860345184781,0,4,0,3,3,3,2,2,0.13453901322271894,0
6,1,1,3.7741135362741587,11.249496523148112,0,3,0,4,3,3,3,2,0.3524712523115087,0
21,0,0,0.0,5.755833354769223,0,3,0,3,4,3,3,3,0.14737457879329197,0
9,0,0,0.0,6.4974940606983465,0,3,0,3,3,4,3,3,0.19446138642181035,0
9,0,0,0.0,8.771528198348527,0,3,0,3,3,3,4,3,0.18522044837136425,0
19,0,1,25.0,30.9054248730027,0,3,0,3,3,3,3,4,0.2787015255205054,0
8,1,1,5.106839475626654,11.931669033621056,0,3,0,3,3,3,3,3,0.4293829427974183,0
16,0,0,0.0,24.644613699869147,0,3,0,3,3,3,3,3,0.1961227870456611,0
14,1,1,3.9308051266720088,28.312699505350665,0,3,0,3,3,3,3,3,0.34946849642888894,0
1,0,1,25.0,4.224076226910599,0,3,0,3,3,3,3,3,0.2918999549019386,0
3,0,0,0.0,22.555205649148554,0,3,0,3,3,3,3,3,0.1640207539238981,0
18,0,0,0.0,15.690108003050348,0,3,0,3,3,3,3,3,0.25600799526530077,0
16,0,0,0.0,10.62103047103797,0,3,0,3,3,3,3,3,0.2508916837123727,0
4,0,0,0.0,1.3927028539119928,0,3,0,3,3,3,3,3,0.24385186431041034,0
6,0,0,0.0,12.741344639659651,1,3,0,3,3,3,3,3,0.2282583946490006,0
17,1,1,4.925061433005417,2.5330438677272413,0,2,0,3,3,3,3,3,0.5012166199208566,0
20,0,0,0.0,25.4131209020209,0,2,0,2,3,3,3,3,0.37134146865630024,0
21,0,0,0.0,40.91349857972518,0,2,0,2,2,3,3,3,0.28731093108893413,0
6,1,1,4.290185864950669,9.754409194315032,0,2,0,2,2,2,3,3,0.44047601087559013,0
16,0,0,0.0,8.711404906781079,0,3,0,2,2,2,2,3,0.32220039194402617,0
6,0,0,0.0,10.06439603347292,0,2,0,3,2,2,2,2,0.30494319548985105,0
3,0,0,0.0,1.0431789950038728,0,2,0,2,3,2,2,2,0.42350052719382825,0
7,0,0,0.0,4.0570961439764925,0,2,0,2,2,3,2,2,0.35253951110183224,0
12,1,1,6.184560975899334,42.35465723188443,0,1,1,2,2,2,3,2,0.7476216107930193,1
3,0,0,0.0,6.348504563584648,0,2,0,1,2,2,2,3,0.32030410996249226,0
5,0,0,0.0,13.423727253690041,0,2,0,2,1,2,2,2,0.36607207506520945,0
4,0,0,0.0,15.71059441429004,0,2,0,2,2,1,2,2,0.32842029362519665,0
11,0,0,0.0,31.452601836999175,1,2,0,2,2,2,1,2,0.3624225182343753,0
3,0,0,0.0,4.080641973431191,0,3,0,2,2,2,2,1,0.2859290232886423,0
23,1,1,2.858576954817295,33.12687436066124,0,3,0,3,2,2,2,2,0.4315119734007598,0
8,0,0,0.0,7.455222018654809,1,4,0,3,3,2,2,2,0.06462219049228403,0
3,0,0,0.0,38.222884335213585,0,4,0,4,3,3,2,2,0.14840554793238814,0
18,1,1,4.205234870154227,7.948035495147637,0,3,0,4,4,3,3,2,0.4498190836158951,0
23,0,0,0.0,1.6465530660022731,0,3,0,3,4,4,3,3,0.23485453032989229,0
13,1,1,3.7855668837130168,0.8029565562197288,0,3,0,3,3,4,4,3,0.3276469375856674,0
4,1,1,4.2760968614491,51.30019356288262,0,2,0,3,3,3,4,4,0.4661684998058963,0
17,0,0,0.0,1.9402934846101787,0,1,1,2,3,3,3,4,0.3997456105674204,0
9,0,0,0.0,11.686839641546232,1,2,0,1,2,3,3,3,0.2911161997399497,0
18,0,0,0.0,11.229248127932792,0,2,0,2,1,2,3,3,0.3039412835378559,0
11,0,0,0.0,7.696353706434039,0,2,0,2,2,1,2,3,0.34148058624413724,0
17,0,0,0.0,8.120069169835846,0,2,0,2,2,2,1,2,0.32419515739650306,0
16,0,0,0.0,9.685830012236549,1,2,0,2,2,2,2,1,0.3938891686460208,0
23,0,0,0.0,1.5726474482952602,0,2,0,2,2,2,2,2,0.3244180247640007,0
10,0,0,0.0,23.474632534880854,1,2,0,2,2,2,2,2,0.3143891114975686,0
2,0,0,0.0,7.099667331883671,0,2,0,2,2,2,2,2,0.35161544130871686,0
22,1,1,3.0053403410626425,4.206418439857975,0,1,1,2,2,2,2,2,0.8338645182604273,1
16,0,0,0.0,5.746764747143341,0,0,1,1,2,2,2,2,0.509836966615572,0
0,0,0,0.0,14.196216390960302,0,0,1,0,1,2,2,2,0.4704326019935509,0
14,1,1,3.883507065099208,22.381830160040703,0,0,1,0,0,1,2,2,0.908963798479803,1
8,1,1,4.687024713342963,2.4982532604511207,0,0,1,0,0,0,1,2,0.9658369943553315,1
14,0,0,0.0,13.468247510936335,0,1,1,0,0,0,0,1,0.49334071823569225,0
23,0,0,0.0,8.2334247242968,1,0,1,1,0,0,0,0,0.6502536147483907,1
2,0,0,0.0,29.70448916617789,1,0,1,0,1,0,0,0,0.6310760995526014,0
21,1,1,3.3250354308504595,44.727168578312956,1,0,1,0,0,1,0,0,0.9579712301145644,1
18,0,0,0.0,17.02334355859154,0,0,1,0,0,0,1,0,0.6525000049578317,1
12,0,0,0.0,13.366844537123562,1,1,1,0,0,0,0,1,0.5575208694131663,0
11,1,1,4.764542266643441,22.73617204180022,1,2,0,1,0,0,0,0,0.5776673233766241,0
19,0,0,0.0,10.271913830947176,0,2,0,2,1,0,0,0,0.48593015377252124,0
0,0,0,0.0,0.8544667834593506,0,2,0,2,2,1,0,0,0.4188706830391303,0
20,0,0,0.0,18.114484878264435,0,2,0,2,2,2,1,0,0.40381610403763213,0
16,1,1,4.4710434883175445,13.026249874789485,0,2,0,2,2,2,2,1,0.6467733390091849,0
12,1,1,4.089024594435107,2.463177837254146,0,1,1,2,2,2,2,2,0.8554664441529389,1
0,0,0,0.0,3.592276420835997,1,1,1,1,2,2,2,2,0.4689585859335528,0
9,0,0,0.0,3.9336569059381103,0,1,1,1,1,2,2,2,0.4622748562483685,0
14,0,0,0.0,19.774471011698104,0,1,1,1,1,1,2,2,0.4910644696521336,0
6,1,1,3.733827451755201,10.958747898495009,0,1,1,1,1,1,1,2,0.7354593484515817,1
21,0,0,0.0,0.7361891260483822,0,0,1,1,1,1,1,1,0.6504546935885358,1
17,0,0,0.0,27.29914800786998,1,0,1,0,1,1,1,1,0.56868029829963,0
15,0,0,0.0,15.533143928670118,0,1,1,0,0,1,1,1,0.5262996037856322,0
13,0,0,0.0,19.816038408705342,0,2,0,1,0,0,1,1,0.4696624689981562,0
17,0,0,0.0,41.573671188661656,0,2,0,2,1,0,0,1,0.42055398041547254,0
6,0,0,0.0,4.519974692279705,0,2,0,2,2,1,0,0,0.3558777666298789,0
16,1,1,4.208585029268088,13.359651312688134,0,3,0,2,2,2,1,0,0.3931087209374482,0
17,0,0,0.0,21.41602578007844,0,3,0,3,2,2,2,1,0.2286557378530103,0
11,0,0,0.0,10.785954485734615,1,3,0,3,3,2,2,2,0.21374585700103702,0
7,0,0,0.0,9.985017805547894,1,3,0,3,3,3,2,2,0.23064646524972113,0
21,0,1,25.0,39.61797278631589,0,2,0,3,3,3,3,2,0.40825968809453556,0
1,0,0,0.0,4.187835289679777,0,1,1,2,3,3,3,3,0.3818202240074212,0
6,0,0,0.0,15.8714719479728,0,1,1,1,2,3,3,3,0.32678607095888434,0
3,0,0,0.0,52.74319053197769,0,1,1,1,1,2,3,3,0.507274338339551,0
17,0,0,0.0,3.7266736706810653,1,0,1,1,1,1,2,3,0.5282094599543218,0
5,0,0,0.0,9.30993623280742,0,0,1,0,1,1,1,2,0.6564767969974354,1
8,1,1,3.9334546440872415,55.597888858143676,0,0,1,0,0,1,1,1,1.0,1
8,0,0,0.0,0.5476903285959137,0,1,1,0,0,0,1,1,0.5527830716919571,0
13,0,0,0.0,14.90788990880876,0,1,1,1,0,0,0,1,0.6030153199559873,0
7,0,0,0.0,7.776351308918459,1,0,1,1,1,0,0,0,0.621619250948633,0
18,1,1,3.847235980139197,22.11653137913875,0,0,1,0,1,1,0,0,0.9055064405210425,1
2,0,0,0.0,5.856593242067635,0,0,1,0,0,1,1,0,0.5743982911454563,0
17,1,1,3.3001602004055233,6.999340937604282,0,0,1,0,0,0,1,1,0.8818510200563716,1
4,0,0,0.0,10.873804487547142,0,0,1,0,0,0,0,1,0.6172259681253729,0
13,1,1,5.5654929744875785,6.367015408657575,0,1,1,0,0,0,0,0,0.8574039761095962,1
3,0,0,0.0,4.507949778189484,0,1,1,1,0,0,0,0,0.5637493495318637,0
6,0,0,0.0,6.585338522835602,0,1,1,1,1,0,0,0,0.5283045157323586,0
19,1,1,3.7508709572807493,35.78151239273921,1,1,1,1,1,1,0,0,0.8340235827923878,1
11,0,0,0.0,6.293658609895022,0,1,1,1,1,1,1,0,0.5253651914123988,0
1,0,0,0.0,34.453872283124845,0,2,0,1,1,1,1,1,0.3364149367018022,0
